#{"t_start": 1750378271.4069536, "env_id": "None"}
r,l,t
44.756654,49,480.502304
35.766355,28,480.801402
41.725926,33,481.157297
38.381356,21,481.404645
32.010791,50,481.835505
38.056604,26,482.112668
38.072762,76,482.870902
42.0,26,483.156421
38.313333,76,483.846281
32.609524,68,484.397343
41.128205,38,484.749259
35.343396,32,485.050103
35.933333,44,485.415913
38.287879,29,485.69437
37.880658,34,486.034641
42.0,32,486.359459
38.902027,27,486.647537
47.76,27,486.999389
44.629344,23,487.342015
40.91351,37,487.784154
35.62782,38,488.191102
35.065844,25,488.452511
47.381526,21,488.727461
38.822878,52,489.156163
41.526923,24,489.40767
37.802788,39,489.739859
33.0,44,490.130236
39.0,28,490.394749
44.75,24,490.630658
32.250923,36,490.935979
44.257975,24,491.174611
43.832027,32,491.482116
41.474463,37,491.8018
37.391709,43,492.198828
-32.11,43,492.703413
38.768421,25,492.99225
38.714286,36,493.359373
39.0,38,493.732587
33.0,59,494.336018
38.484663,44,494.774812
32.58547,52,495.267811
35.527132,32,495.612766
41.075188,29,495.932045
38.165517,45,496.420906
43.9672,26,496.723875
33.0,72,497.410691
46.555443,23,497.672145
41.372951,42,498.098639
35.683398,46,498.509792
35.916968,40,498.925129
39.0,29,499.272049
38.430267,26,499.580168
41.341837,47,500.05112
41.272436,36,500.389816
38.025641,41,500.798473
41.142857,35,501.124172
36.0,34,501.427441
37.913745,35,501.770475
44.136156,28,502.080055
41.3125,29,502.36405
41.881313,29,502.626513
41.413829,45,502.986351
32.732394,44,503.332977
38.128906,30,503.612495
41.23622,27,503.866014
39.0,17,504.102156
35.407407,51,504.557681
44.74744,26,504.821228
41.335593,33,505.168502
47.4,34,505.513265
47.175074,37,505.904883
44.600887,34,506.335517
38.704981,34,506.654023
41.533088,24,506.922691
41.343929,38,507.277096
38.819277,34,507.606703
41.691667,26,507.878702
38.787072,34,508.233696
44.676012,21,508.463646
38.876847,59,508.950616
32.158249,35,509.287918
35.501558,45,509.698655
39.0,21,509.9295
41.592453,20,510.154989
35.047819,74,510.737499
47.183746,31,511.0772
44.21612,40,511.440517
41.544402,29,511.741882
38.897059,40,512.116714
38.303665,33,512.436224
36.0,42,512.800732
40.865345,32,513.126419
38.420912,26,513.395765
44.259259,38,513.80547
39.0,57,514.330541
32.945455,53,514.787989
46.962596,32,515.112014
39.0,27,515.392365
35.624088,38,515.747726
37.99611,31,516.081786
38.632708,36,516.413355
41.561198,32,516.722356
38.334171,32,517.020347
47.410425,73,517.619992
41.208333,32,518.010584
47.246258,33,518.333654
41.23224,26,518.610853
47.358255,33,518.927633
38.515385,35,519.292308
47.535594,22,519.540332
40.722803,30,519.85138
42.0,27,520.138579
38.426621,31,520.444126
37.90811,49,520.875834
35.75,47,521.304985
36.0,27,521.592629
38.606897,33,521.929578
38.706522,38,522.287117
-32.21,55,522.749543
44.508197,36,523.09455
44.085366,37,523.443949
41.492248,28,523.756654
45.0,14,523.955197
38.545171,46,524.357404
47.614334,21,524.597078
36.0,34,524.928643
43.810638,34,525.255152
35.900735,41,525.648681
38.106481,123,526.654372
41.833333,27,526.971376
44.800847,26,527.286302
39.0,24,527.566112
44.491935,30,527.87324
41.269444,45,528.293407
38.513793,31,528.612597
39.0,46,529.022632
35.157895,30,529.320144
38.921569,30,529.639958
32.368421,52,530.103649
35.803977,70,530.683156
35.665339,33,530.996919
38.044674,31,531.307427
44.357321,21,531.554443
41.160494,29,531.851487
42.0,23,532.099504
41.638132,31,532.407926
44.752852,24,532.672133
40.915608,66,533.260175
41.694444,24,533.531548
44.395349,26,533.800061
41.030769,27,534.078593
47.048507,43,534.45774
38.683453,42,534.827241
44.645038,27,535.105884
38.957746,35,535.466199
38.768293,47,535.870214
47.268382,26,536.150718
45.0,27,536.422772
38.798635,48,536.855932
41.713725,24,537.114645
39.0,30,537.461452
-35.3,37,537.802145
38.007463,42,538.183719
38.831502,59,538.67465
41.225191,56,539.150288
46.201895,35,539.492252
-34.75,51,539.921871
44.357414,18,540.155274
32.59507,45,540.636274
38.894366,36,540.986546
41.357143,25,541.283042
37.611317,37,541.763075
35.751055,43,542.198547
43.930037,43,542.590607
43.720651,37,542.983989
38.603487,30,543.30145
44.251346,30,543.609461
44.473154,25,543.901137
41.069343,30,544.201287
41.989899,36,544.592026
35.128571,28,544.924637
32.751938,43,545.320511
41.697595,26,545.636292
35.378947,40,546.085085
41.453488,41,546.497097
44.347518,31,546.79242
44.64723,24,547.028928
44.350883,42,547.393249
41.519573,43,547.851314
47.054545,17,548.062317
44.877953,34,548.428966
44.218868,24,548.70589
44.01758,29,549.043535
-32.25,49,549.474033
38.089362,31,549.807437
35.305882,41,550.189955
41.512727,26,550.455293
44.134483,32,550.759778
41.325581,49,551.277665
41.81749,22,551.51226
44.707317,22,551.799922
35.7,31,552.151062
41.235567,30,552.419064
41.418006,23,552.646598
42.0,39,552.972598
41.516729,38,553.314493
42.0,29,553.617043
41.651408,42,554.049345
38.779221,31,554.363007
41.646302,36,556.575514
35.692015,33,556.956932
38.215827,38,557.330523
37.977482,44,557.767183
39.0,35,558.127763
44.503968,25,558.430944
39.0,36,558.76446
39.0,34,559.095073
41.367316,27,559.372193
44.43254,23,559.62522
47.760148,18,559.842469
37.596973,55,560.354131
44.548077,40,560.73715
35.522088,36,561.079847
35.719424,40,561.491069
38.688889,25,561.749066
40.389446,41,562.169084
44.25104,24,562.43761
46.815884,32,562.755699
41.742382,28,563.047898
47.731061,26,563.321479
39.0,39,563.685756
38.21374,37,564.108221
47.455048,30,564.482436
41.854237,26,564.807116
44.369231,32,565.151117
42.0,36,565.511709
41.595016,24,565.788535
47.058824,57,566.352381
38.392108,37,566.719377
39.0,36,567.094229
44.425532,24,567.351226
41.386963,48,567.880307
38.132841,43,568.386141
35.797571,46,568.837778
32.735772,35,569.181496
44.04797,27,569.466319
41.387833,38,569.848833
-36.0,54,570.349964
43.29681,30,570.672117
44.403101,32,571.015194
47.348485,17,571.248264
38.050584,51,571.760909
33.0,44,572.22245
41.113821,31,572.571075
-33.0,51,573.021588
40.381485,55,573.57529
41.557491,32,573.903801
41.462336,34,574.259803
35.276119,36,574.612326
35.239583,42,575.008237
39.556384,45,575.512476
42.0,32,575.910043
38.434425,34,576.356869
37.802988,37,576.744579
44.842491,22,577.030101
41.069853,28,577.357248
41.260586,25,577.675364
42.0,32,578.081997
42.0,29,578.467848
35.68,41,578.886457
35.425868,36,579.23646
33.0,43,579.677152
43.116071,24,579.97466
44.076867,36,580.367223
47.105641,39,580.809282
48.0,13,581.024791
32.442308,30,581.410994
41.526132,27,581.743515
44.767347,28,582.073652
38.404669,31,582.439423
47.229682,21,582.705048
38.706897,41,583.152008
39.0,28,583.471422
39.0,41,583.915159
44.40264,25,584.234219
44.738318,28,584.56839
38.770781,32,584.891392
35.901818,27,585.184966
44.097541,90,585.975214
38.204082,27,586.264212
41.755396,28,586.606192
41.484472,29,586.920887
41.42671,24,587.194149
44.514535,22,587.468511
42.0,38,587.833896
46.828798,60,588.379732
44.097792,32,588.727659
45.0,15,588.927713
39.0,23,589.181262
38.586093,30,589.508959
37.952788,64,590.07347
43.529013,31,590.393528
47.233881,27,590.701123
47.100806,17,590.936162
38.743151,34,591.315309
44.154412,34,591.718471
38.131232,36,592.11185
47.3125,22,592.371851
41.616822,31,592.742968
38.285757,37,593.130695
35.875,39,593.522254
