#{"t_start": 1751993983.4978962, "env_id": "None"}
r,l,t
35.314815,46,450.570213
46.887476,25,450.684799
41.777778,30,450.823692
43.903152,62,451.092776
33.0,54,451.335225
40.956363,25,451.447669
-34.84,45,451.657082
41.215548,35,451.817541
41.503906,34,451.970721
41.048872,29,452.103838
40.501897,46,452.299833
41.107296,30,452.421595
40.357535,32,452.557418
39.0,57,452.823301
35.652318,42,453.602036
38.069748,32,453.757521
42.0,22,453.86383
38.033457,33,454.014699
47.458333,17,454.096463
35.470149,37,454.267622
38.734545,24,454.379897
32.618677,31,454.513257
41.187933,30,454.647857
45.0,20,454.744101
42.0,29,454.891049
37.949625,32,455.039402
40.869444,28,455.160002
35.628378,33,455.314726
47.506534,67,455.635102
37.492276,61,455.912197
38.559055,27,456.03876
44.625899,47,456.257622
42.0,38,456.432871
41.891791,53,456.658623
38.128641,29,456.787043
44.445255,32,456.939517
42.996773,52,457.178054
38.632727,35,457.324661
40.801297,32,457.484321
44.642442,38,457.669548
44.298969,30,457.809007
44.220721,45,458.009098
41.469136,24,458.118505
-37.08,38,458.29379
44.61157,42,458.487211
44.364825,22,458.590598
38.55477,34,458.770667
-32.22,37,458.943762
41.069536,30,459.086441
34.789885,57,459.334475
41.731034,29,459.468163
41.701587,35,459.628441
-35.02,78,459.98769
35.090625,34,460.150183
41.695122,30,460.284724
47.236875,20,460.37241
44.441176,24,460.481787
47.528777,29,460.617522
38.939914,32,460.761862
44.338028,23,460.871304
45.0,33,461.013458
35.957983,41,461.196405
41.424812,22,461.292804
38.894886,36,461.45574
32.329268,66,461.758663
38.507042,31,461.904726
42.0,23,462.008057
38.128387,33,462.154937
41.625926,26,462.267046
47.990446,18,462.351726
-35.27,40,462.538155
47.76378,36,462.703325
48.0,17,462.782005
33.0,38,463.517114
36.0,33,463.665698
38.678445,27,463.784574
47.1159,46,463.996547
36.0,31,464.134834
46.473254,50,464.342067
42.0,39,464.51552
41.497159,37,464.684314
32.762712,43,464.874733
-32.98,35,465.034057
35.337392,55,465.271519
37.247244,53,465.495737
-32.91,75,465.836257
44.114551,25,465.942217
32.355828,43,466.113364
-32.61,54,466.349764
41.751678,41,466.537696
44.389262,35,466.682002
44.705357,18,466.76543
38.160256,30,466.897698
40.628902,35,467.058472
41.410959,36,467.202522
38.384397,46,467.382588
41.567568,34,467.520302
44.588415,37,467.689564
44.058011,38,467.878931
41.541045,32,468.026451
39.0,38,468.208553
44.714286,22,468.313111
33.0,57,468.575853
38.248268,36,468.737271
38.773354,30,468.871334
41.931818,35,469.039624
41.983607,38,469.228158
41.010839,37,469.401009
35.887597,28,469.505187
44.624521,22,469.606732
41.836667,28,469.755937
35.376569,69,470.066603
35.341085,37,470.231407
47.215856,26,470.353476
-32.46,30,470.486474
35.167832,43,470.683013
43.935937,24,470.794043
38.800866,41,470.986977
43.424473,20,471.084718
35.367424,31,471.220645
35.157051,33,471.370049
38.244275,29,471.495165
44.531977,29,471.621948
47.746667,22,471.720383
32.716129,45,471.926471
32.058333,38,472.09747
-32.19,39,472.279493
39.0,32,472.420722
44.662037,34,472.57889
38.617978,56,473.373988
32.59816,50,473.58496
41.602113,44,473.809416
39.0,55,474.082358
41.121951,36,474.279591
43.793576,32,474.452002
40.947887,27,474.580829
42.0,38,474.761401
38.751724,44,474.968703
40.697666,56,475.249081
43.99319,24,475.359206
41.757692,26,475.47447
44.484848,53,475.70231
41.574545,23,475.815337
38.774648,34,475.975861
37.903139,40,476.174128
47.444867,32,476.331081
47.965251,17,476.416514
44.114173,17,476.499114
38.892857,55,476.747457
38.562069,32,476.898501
38.226399,45,477.098939
44.846154,33,477.242109
46.896843,23,477.352164
38.709302,42,477.548584
40.382552,26,477.663265
41.675926,70,478.002463
38.59127,24,478.118984
40.727675,50,478.35073
43.605164,30,478.490708
37.676072,42,478.684786
38.299055,40,478.868443
38.18021,64,479.157228
35.875862,54,479.409113
38.311355,22,479.511582
36.0,37,479.683337
39.0,32,479.840056
36.0,40,480.032505
34.750024,32,480.161592
-34.28,41,480.340526
-32.6,60,480.619436
41.333333,30,480.767451
42.0,38,480.932803
41.773495,39,481.118421
40.711509,42,481.316538
44.341297,52,481.550542
45.0,39,481.742561
32.87372,51,481.956808
36.0,37,482.125281
35.346749,45,482.325191
44.29434,21,482.430902
35.833333,29,482.563144
47.284553,29,482.696681
-32.69,41,483.459186
32.043046,39,483.629749
44.012422,35,483.791658
38.418398,30,483.914376
39.0,32,484.053479
42.0,34,484.205422
40.427716,26,484.314317
39.0,36,484.48359
41.210117,25,484.596782
38.764286,33,484.743384
41.875969,28,484.866441
39.0,32,485.01409
-32.82,39,485.177127
41.723333,33,485.342327
32.334545,45,485.558039
41.040956,27,485.68769
37.855367,50,485.916164
41.347826,32,486.079047
38.642857,62,486.391929
36.0,28,486.522419
44.177702,39,486.725672
41.603774,27,486.862358
47.055755,27,486.993027
32.320988,42,487.210427
41.843284,37,487.398331
38.393382,24,487.520086
41.523256,28,487.666465
41.557902,44,487.889973
41.026415,28,488.022725
44.141497,53,488.292742
42.0,23,488.410748
42.0,32,488.565671
39.0,39,488.751674
37.455951,62,489.059865
41.428441,42,489.269764
35.8,31,489.387058
38.071685,37,489.570604
41.251748,21,489.676002
43.884294,26,489.804748
39.0,40,490.005566
43.917148,30,490.154306
36.68836,40,490.348356
38.269231,28,490.488486
41.483585,28,490.619452
35.803089,38,490.825813
38.704225,52,491.071737
41.87619,42,491.267544
-33.0,84,491.640237
41.848592,29,491.773912
35.783088,49,492.005047
38.900735,42,492.197476
38.928571,44,492.392792
39.0,33,492.544144
32.329167,43,492.750125
41.098106,36,492.916207
41.592593,23,493.647695
41.940945,29,493.748932
41.91635,33,493.902506
42.0,32,494.051946
38.5,43,494.250441
44.524345,24,494.35695
38.875,38,494.534449
41.474265,24,494.643635
38.677966,32,494.791682
41.097902,29,494.932958
41.090909,25,495.044283
41.490566,32,495.191994
33.0,35,495.345482
41.142184,29,495.474681
47.918367,29,495.605102
41.875556,35,495.776008
41.655462,28,495.906592
-34.74,74,496.250283
35.902778,33,496.411365
36.0,42,496.612733
38.509225,47,496.83557
32.957547,53,497.060134
41.360465,39,497.234797
38.177681,38,497.399272
41.032087,51,497.630214
41.159722,27,497.761249
37.839705,49,497.990193
45.430754,56,498.247599
38.415805,41,498.43083
44.337963,27,498.544464
41.03908,41,498.73119
38.654412,51,498.957782
41.568075,54,499.190543
35.811808,37,499.347943
35.839142,43,499.550498
39.0,32,499.710616
40.676428,44,499.913506
41.855385,35,500.074008
41.306522,25,500.188192
36.0,38,500.351302
35.9375,38,500.526694
32.893939,56,500.770791
44.621818,20,500.862106
47.441065,48,501.084004
38.149533,25,501.198564
41.47,34,501.362164
39.0,29,501.494455
38.765668,43,501.692405
41.12817,53,501.95968
44.40493,42,502.156438
44.898649,34,502.306182
44.316151,30,502.449615
41.472527,25,502.575184
45.0,29,502.715477
35.259259,37,502.8927
38.806569,46,503.712394
38.844961,28,503.843705
38.627832,29,503.975421
32.731618,53,504.232484
39.0,35,504.379335
45.0,23,504.489475
40.864186,45,504.70373
39.0,23,504.808339
41.199153,30,504.956348
38.430421,32,505.107802
38.728395,45,505.322523
-32.82,51,505.577747
39.0,35,505.730552
42.0,50,505.961888
37.850042,34,506.117512
41.6,38,506.310972
37.987097,43,506.50132
-32.49,52,506.728207
32.097458,40,506.918707
41.109147,27,507.048485
36.0,66,507.340077
41.465955,48,507.568965
41.401332,35,507.73898
47.444444,24,507.855524
39.0,38,508.032751
44.607251,43,508.237934
48.0,23,508.344802
42.0,26,508.456101
40.773881,68,508.765779
41.664141,36,508.933182
46.850735,33,509.097516
38.957854,32,509.247392
47.442553,25,509.36235
41.110656,22,509.465811
44.814423,29,509.599534
33.0,45,509.79543
-32.83,102,510.274574
38.623354,52,510.499678
44.083333,45,510.741368
41.34133,40,510.947399
42.0,50,511.212507
45.0,21,511.305567
41.901515,38,511.497873
35.440278,55,511.764682
43.303058,34,511.92992
-32.33,82,515.944911
43.523279,47,516.189929
44.607273,33,516.350167
38.106109,32,516.520904
36.0,43,516.722264
32.938144,60,517.64167
32.665094,47,517.837282
35.704981,45,518.053454
32.385159,44,518.249692
38.622581,41,518.396687
41.444882,41,518.586158
36.0,57,518.857794
44.219917,28,518.993237
38.679104,26,519.118718
38.630824,48,519.35151
32.725118,52,519.610806
-32.07,35,519.768437
44.225108,25,519.888527
41.655172,34,520.049161
32.7875,67,520.363311
41.897638,38,520.545963
37.863212,28,520.690091
35.849593,46,520.917567
44.105455,23,521.042404
-32.99,48,521.284701
44.239349,47,521.518022
38.901515,28,521.648087
-32.79,62,521.956355
38.139589,42,522.158731
40.422679,39,522.339377
44.485256,27,522.467525
38.451524,43,522.66203
41.803922,26,522.785319
47.627586,34,522.957401
43.928869,24,523.079243
47.330909,16,523.163271
44.277306,23,523.279816
38.901235,39,523.469722
38.343407,47,523.716753
32.249057,59,524.007405
38.263941,40,524.204338
44.63806,26,524.330099
38.746032,28,524.466812
40.773928,27,524.619049
38.425531,36,524.797345
37.609318,36,524.965261
35.985612,32,525.118963
42.0,32,525.279225
44.681115,48,525.516202
43.9178,73,525.866562
44.54698,20,525.965443
38.306452,35,526.138839
42.0,40,526.344336
47.288,25,526.466879
41.833922,39,526.659606
38.307445,33,526.830168
-32.9,63,527.101029
37.279716,52,527.357389
32.924528,55,528.252926
38.575,53,528.539355
44.208511,22,528.656614
36.0,47,528.899321
32.875458,56,529.19127
35.878049,34,529.358815
44.062814,23,529.454483
32.631111,62,529.781913
38.325733,27,529.918336
35.518152,40,530.120847
32.850467,71,530.497604
33.0,48,530.731133
-41.26,33,530.892807
41.31314,30,531.03447
38.113816,54,531.318143
46.637296,45,531.549351
47.236641,48,531.79344
39.0,32,531.966204
34.553114,48,532.19793
44.493333,31,532.346778
41.620301,26,532.476481
39.0,20,532.577204
46.087874,37,532.760186
47.447761,24,532.857676
47.788779,15,532.91097
44.538182,31,533.052755
44.752612,37,533.252507
38.284746,38,533.436306
41.233716,30,533.589859
41.805369,29,533.737031
38.742424,77,534.153357
35.298932,33,534.308897
40.802817,41,534.503993
41.201064,31,534.653386
38.902724,30,534.800354
41.129683,32,534.943733
43.833491,25,535.082095
43.432142,32,535.24773
38.592466,37,535.453251
47.661818,19,535.54598
47.50495,29,535.686108
38.458128,36,535.886774
47.801325,21,536.006836
-32.27,61,536.325543
38.668122,52,536.569826
32.992806,56,536.831047
38.779468,33,536.99345
44.201413,28,537.128252
43.791059,31,537.267745
41.351449,83,537.66726
36.0,30,537.811894
38.448718,27,537.936922
41.504673,30,538.077191
41.764192,25,538.19497
41.136531,57,539.075306
44.602649,22,539.179684
42.696279,36,539.347896
38.477564,37,539.527152
-32.18,43,539.719281
37.87182,48,539.943802
-32.43,50,540.174261
38.203791,29,540.309909
-32.57,82,540.695802
44.330909,21,540.793004
38.576763,34,540.95827
38.65493,48,541.176069
41.802469,24,541.283972
47.341463,34,541.443119
41.513699,27,541.570257
44.033001,35,541.737159
38.346939,30,541.872221
44.697318,21,541.970726
35.913907,45,542.181617
35.281369,40,542.362754
44.379661,22,542.470002
35.317343,38,542.652894
35.61435,37,542.844657
41.819277,36,542.992474
42.0,31,543.14044
37.717918,44,543.3484
41.236948,36,543.521014
35.354845,49,543.749753
41.024165,34,543.909947
41.547244,22,544.013996
44.262548,34,544.175019
47.637324,22,544.278686
38.419547,75,544.632047
44.65977,48,544.859753
32.102041,44,545.06666
42.0,34,545.226362
32.559441,58,545.497964
38.171734,115,546.051097
41.754098,27,546.183809
32.73384,40,546.364802
41.466431,43,546.568508
38.382944,30,546.709537
42.0,24,546.823349
38.687204,45,547.071934
39.0,22,547.18819
42.0,27,547.316599
38.895349,43,547.510211
33.0,35,547.674613
38.797665,45,547.889326
41.429091,47,548.11514
38.419825,40,548.304187
35.277473,48,548.513795
41.995935,30,549.260548
41.182186,27,549.379167
44.613889,47,549.607787
38.178439,34,549.768344
47.238248,46,549.994576
45.0,26,550.120022
39.0,23,550.229484
40.67731,47,550.446847
40.980163,49,550.683088
44.086156,36,550.860798
44.664254,29,551.00086
-32.35,67,551.32901
43.629071,24,551.44272
35.034221,59,551.719435
41.246124,33,551.876111
41.396454,29,552.018887
44.703422,21,552.1139
47.174059,29,552.254271
38.083086,23,552.361723
38.144828,42,552.560898
42.643342,28,552.699217
41.618758,38,552.885854
44.516364,39,553.072644
40.748646,49,553.307248
-38.15,43,553.508153
42.0,32,553.650628
36.0,44,553.871707
38.690141,69,554.205162
44.273752,21,554.303506
41.315789,34,554.463
35.917981,45,554.663738
38.125866,35,554.835255
38.235741,27,554.965615
32.932384,100,555.452767
36.0,39,555.632214
41.589932,44,555.842013
35.562016,35,556.003957
44.19135,39,556.195701
44.265026,26,556.324034
41.792325,30,556.471769
41.802048,54,556.737085
40.437961,35,556.903742
34.843672,39,557.10825
37.971777,32,557.272694
38.552083,48,557.516203
41.052209,31,557.671313
33.0,57,557.949065
44.942857,37,558.134149
38.693878,32,558.312195
32.707627,46,558.537714
-35.06,32,558.694264
47.39777,22,558.801248
35.902527,46,559.030393
41.251799,27,559.784427
35.199248,41,559.94523
35.588785,59,560.239562
41.701695,25,560.35695
38.876607,31,560.513463
38.208835,27,560.645857
37.615745,97,561.099549
32.672932,41,561.29757
44.130909,27,561.433336
32.666667,36,561.595599
41.524237,37,561.773082
35.639853,28,561.904978
41.184149,38,562.099101
38.297953,49,562.333831
38.697318,44,562.532282
35.152985,43,562.736556
35.288703,49,562.96778
44.493089,27,563.105053
35.796364,35,563.279174
44.231703,53,563.542486
38.901515,31,563.6939
36.0,38,563.864757
39.0,25,563.984223
41.125,33,564.146851
38.714286,32,564.304006
44.187749,28,564.441142
36.0,39,564.61796
41.201365,75,564.977465
38.276515,29,565.126454
32.903475,40,565.312768
35.883803,31,565.474419
41.210909,29,565.603196
42.0,35,565.780994
41.069636,46,566.017344
44.117886,67,566.379572
38.430712,32,566.534475
36.0,49,566.770155
41.627907,36,566.948961
41.350427,22,567.052955
41.503968,27,567.189308
41.359282,34,567.356453
44.36965,25,567.470517
44.301115,30,567.622729
44.450704,31,567.761822
44.567114,26,567.892672
40.957576,46,568.101094
38.694981,29,568.242545
43.576311,43,568.47231
33.0,36,568.642486
41.688474,25,568.765895
-36.56,43,568.986999
43.414737,33,569.156248
32.362264,39,569.349073
40.826945,36,569.527693
38.877966,52,570.362763
36.0,38,570.535532
41.336283,33,570.691203
35.141762,32,570.836467
41.680115,36,571.00801
36.0,38,571.182115
37.725816,29,571.316066
35.12894,47,571.536738
36.0,37,571.712245
44.651568,28,571.844815
37.901843,39,572.026335
38.604167,49,572.233558
41.065455,32,572.381039
40.893977,47,572.602689
41.419872,30,572.751915
35.308475,43,572.957118
41.876543,23,573.066763
41.635968,28,573.199425
35.357875,58,573.465806
44.790875,78,573.826166
43.653363,32,573.975974
44.843284,26,574.088184
38.901235,23,574.205703
38.927757,41,574.41918
38.305556,26,574.548608
44.873077,34,574.717746
41.670068,46,574.94508
39.0,38,575.118647
38.324042,33,575.26721
47.047773,33,575.4261
44.121951,20,575.526645
44.128158,28,575.65956
39.0,37,575.83277
38.777551,29,575.972754
44.154367,25,576.10348
35.054264,28,576.240243
41.751111,36,576.42052
41.825926,31,576.567461
41.023256,34,576.725438
44.103706,26,576.855246
38.673469,33,577.00927
39.0,48,577.245705
44.829352,17,577.332793
38.867299,36,577.514354
41.291339,71,577.867862
47.144068,28,578.017242
35.610236,32,578.16618
47.121429,19,578.252167
-34.49,61,578.542497
-32.23,28,578.667875
41.105374,29,578.807071
41.081272,29,578.949652
38.519513,45,579.1505
38.963504,28,579.275642
44.268212,29,579.412259
35.420495,26,579.529615
44.464789,23,579.650511
48.0,18,579.71812
35.261324,33,579.883068
32.796552,24,579.993784
35.873077,38,580.743327
35.861423,39,580.940906
36.0,59,581.236474
44.377778,28,581.388028
36.0,35,581.551747
45.0,35,581.731246
41.131902,32,581.890395
41.294702,29,582.035924
35.444444,27,582.161543
35.683019,36,582.30798
33.0,34,582.47436
44.244186,31,582.621361
35.574144,27,582.742543
38.207746,43,582.95327
41.513619,30,583.101223
41.329167,57,583.393148
44.078767,19,583.487163
44.551724,34,583.658324
-32.14,41,583.854609
41.902439,33,584.007123
40.727261,30,584.155055
-32.08,39,584.32842
48.0,14,584.386246
38.182879,72,584.736122
41.755172,30,584.882896
41.6,25,585.007648
47.290557,29,585.151996
38.547703,31,585.299823
45.0,20,585.39039
-32.27,45,585.597521
41.014902,38,585.78706
-32.49,33,585.941892
38.941828,58,586.228573
41.771044,29,586.371414
41.669118,33,586.537072
44.110266,30,586.678226
38.180212,33,586.83862
38.560748,27,586.968686
41.440397,39,587.155528
35.897436,42,587.350117
44.366906,20,587.448805
47.19685,19,587.552252
39.0,40,587.754143
39.0,34,587.913436
41.479452,23,588.032415
-35.12,28,588.174821
41.8375,25,588.288445
44.434483,34,588.442038
47.755396,29,588.585025
41.163498,27,588.726423
41.354086,27,588.857181
44.091703,32,589.017133
41.329497,60,589.296647
47.067927,23,589.399456
-34.53,68,589.721321
43.66402,33,589.870983
32.779851,43,590.072932
43.977885,33,590.238114
36.0,26,590.35927
35.038657,48,591.201198
44.295775,30,591.332004
41.52648,26,591.463146
42.0,58,591.740853
43.710452,32,591.896909
40.7328,26,592.016699
41.209738,36,592.187855
46.998342,31,592.34147
47.875502,45,592.559634
44.36,29,592.695949
42.0,22,592.797666
37.694949,79,593.178312
41.722846,26,593.303261
41.53252,48,593.530252
44.450216,19,593.620398
38.108974,52,593.86842
41.486364,32,594.012578
47.694417,53,594.257928
38.809701,32,594.406272
39.0,40,594.597505
44.58498,26,594.722392
35.313008,64,595.067735
41.265455,26,595.195863
41.547529,28,595.328033
32.474886,30,595.475351
-35.18,33,595.632203
45.630581,37,595.811308
41.241379,35,595.980155
41.355088,43,596.217036
35.202492,31,596.367449
-32.29,69,596.721823
36.0,35,596.88314
35.608696,52,597.141966
41.659701,37,597.331223
38.069597,27,597.487933
32.735695,38,597.680032
45.0,41,597.883749
32.472313,44,598.096701
38.734982,30,598.246206
47.788732,25,598.373505
42.0,18,598.457595
-32.65,66,598.779579
33.0,51,599.02492
39.0,25,599.139384
43.99043,23,599.249044
-34.42,50,599.498762
35.15035,36,599.67631
38.263941,40,599.869632
35.165109,41,600.062729
38.496124,36,600.228814
41.603636,36,600.410468
38.143345,44,600.605311
38.733974,27,600.737596
43.196425,35,600.90375
38.717727,51,601.744374
44.436567,29,601.880113
47.442748,40,602.064943
44.775,24,602.173604
42.0,24,602.287568
44.65027,48,602.511042
45.0,24,602.633634
39.0,35,602.807089
38.847352,39,602.996951
41.771513,26,603.126612
44.604167,19,603.222711
44.487179,32,603.391936
43.547718,28,603.530789
44.344828,26,603.660609
44.563218,22,603.773896
44.279528,25,603.905199
41.593103,22,604.019604
38.416667,95,604.4357
-34.39,54,604.700577
38.865385,28,604.830698
44.226115,21,604.925245
44.555957,31,605.079686
42.0,21,605.18461
45.0,16,605.269172
41.812261,33,605.424822
38.089552,47,605.66251
32.760618,38,605.8446
41.683871,25,605.969657
41.052817,20,606.069649
41.943144,33,606.221414
38.370536,36,606.38441
38.901408,39,606.55381
35.842553,37,606.726974
39.0,39,606.915494
41.873077,29,607.054237
45.0,33,607.232665
47.938462,33,607.380878
38.656716,30,607.52108
38.049343,43,607.731247
41.354331,22,607.838194
41.331967,38,608.028579
44.138577,33,608.185022
37.984873,34,608.348342
-32.02,56,608.621321
39.0,24,608.737073
44.159056,30,608.881395
38.397638,30,609.010666
35.962712,31,609.160031
44.041543,23,609.270797
35.369004,57,609.522755
44.406977,24,609.635398
47.356132,24,609.749285
38.637324,25,609.864797
41.92126,41,610.06989
43.429355,23,610.183961
35.705128,38,610.357966
38.461847,33,610.509228
41.331269,26,610.639826
44.663194,28,610.776395
44.358354,36,610.944052
38.902724,48,611.165354
44.028269,29,611.302962
47.601695,23,611.415653
38.088841,32,612.126013
35.593857,36,612.293918
41.858586,75,612.695896
44.261399,36,612.867988
35.206767,40,613.049636
41.759542,34,613.20624
33.0,57,613.46619
47.58743,23,613.576014
38.731602,29,613.703443
41.738411,39,613.886754
38.772436,36,614.045668
47.168224,26,614.177393
41.505703,27,614.307656
39.0,39,614.484667
41.682432,33,614.64286
36.0,45,614.858767
38.135647,32,615.008203
37.557124,42,615.195462
-34.71,58,615.472719
41.317597,36,615.637296
43.849221,33,615.790901
46.832906,70,616.128712
38.585664,30,616.271443
41.057239,30,616.420811
44.568966,19,616.523663
44.398625,37,616.724436
38.378205,38,616.922235
45.0,24,617.042282
44.354571,74,617.382468
38.531496,49,617.606687
44.664151,28,617.73891
35.16387,59,618.011211
38.237679,32,618.156774
41.29932,33,618.314332
42.0,24,618.426699
38.902344,37,618.594184
38.767522,36,618.76827
39.0,32,618.923869
38.289157,69,619.218764
-32.2,48,619.43545
32.325088,36,619.597966
39.0,27,619.727364
44.019434,35,619.89509
39.0,53,620.149788
44.210909,22,620.242276
40.984434,28,620.364055
32.542986,68,620.683977
44.905263,27,620.808076
38.93808,33,620.965853
41.052434,36,621.155885
38.480392,47,621.401456
32.814433,33,621.565261
41.051829,38,622.34539
41.736667,72,622.678623
44.569913,39,622.867358
45.742815,37,623.047418
35.95189,34,623.201401
41.745247,37,623.368567
38.547786,28,623.496593
48.0,21,623.620743
41.666667,25,623.741668
36.0,29,623.880576
41.903346,28,624.014957
38.718266,30,624.186284
41.227941,41,624.383598
39.0,61,624.674053
38.959502,33,624.843747
32.490991,58,625.134329
41.251491,39,625.307146
37.311912,27,625.406717
41.430147,32,625.552796
41.47037,34,625.710843
-32.41,89,626.152581
40.718313,44,626.382724
41.475836,33,626.550647
48.0,26,626.677451
32.198347,57,626.990523
36.0,37,627.17255
42.0,25,627.292382
-35.05,54,627.567857
42.0,65,627.887622
41.845638,52,628.136766
48.0,30,628.278992
39.0,24,628.410916
47.189091,23,628.485862
41.2375,32,628.633127
37.93151,52,628.878175
35.30303,33,629.032629
40.526665,38,629.212831
41.081081,33,629.371248
35.125899,35,629.536412
38.783582,29,629.673114
46.387802,53,629.925328
32.803774,58,630.199494
43.933841,24,630.319099
47.191919,29,630.462699
41.221184,30,630.597631
39.0,25,630.711721
41.104167,33,630.870622
41.417866,40,631.053807
35.439597,34,631.208117
38.03876,41,631.397838
41.790378,29,631.516248
39.0,31,631.656746
41.962099,35,631.826915
43.538764,30,631.970634
41.518072,38,632.734845
33.0,45,632.886763
33.0,44,633.095102
41.552941,32,633.247443
38.553903,37,633.42667
41.577236,33,633.562853
47.137334,51,633.807308
43.424515,24,633.933027
-33.0,35,634.090765
44.096729,57,634.367479
41.235142,27,634.512912
42.0,39,634.715813
41.656442,33,634.872969
41.083943,29,634.998174
38.12149,62,635.308143
38.137317,35,635.472487
41.700704,32,635.629472
36.0,45,635.838997
38.450196,37,636.002252
43.579436,35,636.159978
41.374172,61,636.431226
45.0,25,636.544239
43.884695,72,636.886686
35.258567,34,637.048987
33.0,38,637.236341
44.731462,36,637.399096
44.549451,25,637.513926
40.859556,32,637.648225
44.752542,29,637.776
38.883333,36,637.941493
40.852849,40,638.130497
41.869707,27,638.253979
38.844749,45,638.469704
37.834523,30,638.622934
38.581522,31,638.77635
41.583596,28,638.90742
41.514139,31,639.052267
38.228137,48,639.273715
46.466638,38,639.428525
41.602564,42,639.621645
38.63197,58,639.887781
47.301158,14,639.954359
41.693798,38,640.132323
38.877934,28,640.269065
46.712432,25,640.401692
35.482972,33,640.554268
39.0,31,640.69811
35.843023,58,645.339259
41.281369,28,645.474284
33.0,30,645.612866
38.753846,36,645.781191
38.808118,39,645.937648
41.609848,29,646.083685
41.46988,26,646.202077
41.069853,44,646.420045
41.271875,65,647.308664
41.555147,23,647.395248
41.248637,49,647.613329
44.461538,24,647.723742
41.541547,22,647.832175
38.744027,34,647.974058
41.536508,31,648.124424
47.18634,27,648.249777
38.134328,26,648.365949
41.084562,28,648.499268
41.900763,31,648.640525
-32.28,63,648.949603
35.300926,63,649.238281
41.093103,31,649.371622
40.751494,84,649.767063
33.0,27,649.878345
41.801471,26,649.980039
41.299378,31,650.135827
32.901587,54,650.402986
-32.03,48,650.64896
-34.67,68,650.976188
-32.61,26,651.101412
41.767273,26,651.224337
38.343173,28,651.354668
-32.2,41,651.543928
41.72549,21,651.641852
35.601476,52,651.885265
38.919708,38,652.060485
35.788679,34,652.223507
32.433099,44,652.44636
41.434164,28,652.589239
-32.68,40,652.762218
38.753086,28,652.903633
41.15018,25,653.033267
44.343284,19,653.123576
35.610922,41,653.321938
43.726706,43,653.542009
36.0,28,653.685976
35.206061,34,653.852612
44.505455,23,653.973956
44.480132,39,654.163713
41.098901,38,654.327987
32.382759,50,654.564373
47.070111,19,654.647907
38.835556,28,654.801005
44.613821,45,655.010473
43.219245,32,655.156886
41.244186,28,655.297125
33.0,43,655.490865
37.446428,39,655.677129
47.57168,22,655.785486
33.0,36,655.951904
36.0,32,656.101128
39.0,34,656.261651
38.352941,57,656.52864
35.103448,32,656.677243
42.0,25,656.794991
41.330645,41,657.548238
41.61194,34,657.671998
41.746528,29,657.808918
44.753623,22,657.917402
43.991489,29,658.048656
43.666028,46,658.261514
35.461774,42,658.458634
-32.91,61,658.749872
47.017467,35,658.922171
41.262799,31,659.07517
43.608396,33,659.236016
38.562044,35,659.402698
44.241918,26,659.532906
41.229682,33,659.693833
41.391608,36,659.863188
44.019483,22,659.970285
45.0,26,660.094919
-32.58,57,660.360169
41.503225,30,660.511146
42.0,14,660.58045
47.937956,18,660.668232
38.301887,35,660.838099
32.548544,44,661.048515
40.898347,28,661.18744
47.32342,18,661.275488
38.914894,25,661.40177
38.442509,28,661.529895
33.0,34,661.688697
41.124528,39,661.863468
38.329268,56,662.111229
38.602317,50,662.35263
43.69485,24,662.46712
41.509434,34,662.626858
32.364611,42,662.829011
-34.19,38,663.008857
39.0,31,663.164041
44.219144,34,663.337116
39.0,34,663.498819
34.707918,50,663.742033
47.527077,43,663.957747
38.751111,35,664.123119
35.392593,40,664.304573
-32.55,67,664.608308
44.420635,19,664.700306
35.637363,27,664.821826
35.927203,40,665.012496
44.069106,17,665.100267
41.748576,47,665.324539
35.813715,43,665.528745
44.102679,27,665.676909
44.792254,14,665.745089
35.875472,34,665.913028
41.676806,31,666.062728
41.703901,43,666.272223
43.851716,40,666.466904
42.0,46,666.687268
44.626667,48,666.931179
41.341463,33,667.093758
44.360088,39,667.90096
35.808,64,668.149177
41.300699,32,668.291111
35.02649,48,668.489431
40.183429,37,668.670488
44.565909,60,668.966588
35.00463,31,669.112905
44.785714,26,669.245139
35.837931,30,669.402184
35.711806,46,669.65532
33.0,57,669.952964
32.561321,34,670.12224
38.870504,22,670.237728
41.157509,35,670.414725
43.789508,44,670.616376
44.288618,22,670.730262
41.169742,50,670.986367
34.565247,34,671.179779
41.992126,37,671.364256
41.777778,45,671.574243
41.236264,45,671.78759
44.046647,25,671.907658
47.696682,20,672.003644
47.95466,29,672.146791
36.0,39,672.335983
38.859316,31,672.491165
41.622047,26,672.603397
-32.8,63,672.907867
38.79397,31,673.057497
41.07766,22,673.16111
44.466887,23,673.265836
35.571429,39,673.447105
40.106118,49,673.673772
44.608365,25,673.792018
33.0,43,673.992974
35.708812,36,674.157642
39.0,33,674.307711
32.544236,43,674.531992
41.089147,26,674.663968
38.555556,45,674.891479
41.894253,26,675.012148
32.153846,38,675.209393
33.0,66,675.539861
44.814211,24,675.658653
46.82982,25,675.78069
41.220437,38,675.981298
41.651144,41,676.185092
38.614786,24,676.305352
43.609108,43,676.519633
32.7603,55,676.784946
32.659091,44,676.987681
32.941176,157,677.77347
35.411003,47,678.586986
44.267378,26,678.700379
38.927083,23,678.815624
41.568376,32,678.978971
47.383886,20,679.079599
41.62116,24,679.196668
