#{"t_start": 1751997495.6146967, "env_id": "None"}
r,l,t
38.624224,29,458.920674
32.276074,49,459.164687
38.187824,26,459.297056
38.437037,31,460.085982
-32.6,42,460.285922
-38.31,39,460.478446
-38.23,36,460.630344
35.215017,37,460.819617
37.617316,28,460.960121
32.078261,46,461.183282
-38.54,19,461.287003
-38.92,30,461.419228
38.690647,42,461.604372
-35.14,36,461.755518
-32.34,38,461.931284
40.646035,33,462.088484
36.0,32,462.248441
-32.91,45,462.462871
41.202206,28,462.60769
-36.0,38,462.815927
42.0,21,462.902229
32.641892,40,463.077607
32.097473,35,463.245898
41.458042,45,463.410514
-35.77,34,463.543896
34.808541,42,463.748938
33.0,28,463.868241
34.845525,37,464.037085
40.79535,30,464.178658
-35.91,31,464.319117
32.676471,26,464.426062
38.097561,35,464.579606
-35.56,51,464.796823
-32.02,30,464.917542
40.636824,30,465.052883
36.0,33,465.206391
-38.49,30,465.348445
-35.17,29,465.476518
-38.84,26,465.597346
35.608527,31,465.736788
-36.0,32,465.878769
-32.75,31,466.017216
-35.14,30,466.159785
-38.62,29,466.290681
38.493808,32,466.456054
35.755474,28,466.5957
-32.66,37,466.768286
35.551095,31,466.917074
35.645985,28,467.066472
44.457792,23,467.183917
32.244635,40,467.342173
38.702771,30,467.491207
33.0,23,467.602056
32.913386,43,467.809725
-32.99,36,467.942917
-35.5,26,468.069524
-32.34,32,468.215841
32.523297,37,468.389909
40.663242,20,468.486175
35.275,30,468.638079
35.477629,37,468.812338
35.057613,38,468.982218
-32.1,46,469.206638
32.476015,34,469.352792
41.030303,30,470.107874
32.606695,51,470.323152
38.317073,23,470.430976
38.016077,24,470.547776
-38.29,30,470.689306
-32.71,32,470.833049
-35.94,27,470.962585
38.10559,30,471.10326
-32.46,34,471.267218
-33.0,23,471.370952
-36.0,33,471.528759
32.566879,26,471.648555
35.312236,30,471.796617
-33.0,28,471.930936
-36.0,28,472.061088
32.163265,32,472.216784
41.730038,40,472.414584
34.967151,29,472.545601
39.0,26,472.674399
-35.09,28,472.809048
38.049668,35,472.963822
33.0,28,473.092793
-38.16,45,473.299009
30.0,31,473.449341
-35.62,32,473.606296
36.0,23,473.731545
-32.91,29,473.875623
-35.32,30,474.025852
32.093878,37,474.200546
35.558209,42,474.396508
35.803636,37,474.568728
35.393382,29,474.707669
41.091603,24,474.824005
38.63806,23,474.934091
32.298368,40,475.126948
32.186207,63,475.420084
32.30303,35,475.58353
-35.6,43,475.78845
33.0,29,475.922361
-36.0,41,476.105263
32.850909,34,476.258563
38.273723,23,476.371531
35.309701,40,476.562887
-36.0,28,476.715348
-41.21,20,476.802361
-32.26,31,476.934323
32.356209,38,477.109487
39.0,29,477.245777
32.727273,51,477.477736
-35.66,59,477.759931
38.194444,24,477.868932
32.70155,36,478.023187
35.763636,38,478.187164
-32.69,31,478.329814
37.56308,36,478.503268
-38.27,22,478.605786
-32.61,36,478.790308
38.903226,25,478.908236
32.900735,38,479.097181
35.359819,36,479.28062
32.02834,30,479.422082
-35.28,41,479.612462
-32.66,36,480.367103
35.041096,33,480.506755
35.903614,27,480.629804
-38.04,33,480.788686
33.0,31,480.9292
38.537792,44,481.1345
-35.91,28,481.26282
32.16996,36,481.427553
-32.41,40,481.612399
35.323636,24,481.727263
-35.12,28,481.860136
40.350656,20,481.953329
-32.04,33,482.103551
-36.0,28,482.240082
44.044521,20,482.329564
32.591111,41,482.529516
36.0,24,482.644234
33.0,24,482.758604
41.351495,44,482.971216
-32.04,34,483.136984
32.27758,37,483.312323
44.159091,26,483.437277
47.393701,32,483.599603
-32.56,30,483.739837
-32.69,35,483.904386
-32.04,31,484.047165
38.147887,40,484.230966
-35.24,37,484.391146
-38.58,34,484.561033
-32.65,42,484.761026
-32.55,32,484.907057
-41.05,23,485.016864
35.748175,28,485.151312
-32.33,64,485.474896
32.590909,35,485.641371
38.303846,27,485.762029
33.0,41,485.980671
36.0,23,486.07116
36.0,41,486.288984
-41.43,24,486.408342
-35.56,30,486.56217
40.773679,31,486.725715
37.45894,32,486.889637
-32.05,31,487.051775
41.131105,22,487.165181
38.725869,26,487.289917
-38.58,26,487.416948
38.294521,26,487.532657
-35.45,28,487.6626
38.195364,35,487.837213
30.0,49,488.056262
41.119718,32,488.21262
-38.31,26,488.334327
-32.91,57,488.588298
44.5,22,488.68952
35.165196,33,488.841562
32.944444,32,488.994519
32.653543,37,489.163442
-32.02,43,489.361162
-35.25,31,489.510642
-32.65,23,489.615473
-32.33,25,489.735554
32.899083,42,489.936257
-39.0,25,490.70639
-36.0,41,490.852182
34.662946,34,491.007238
-35.57,30,491.150977
35.304054,40,491.35708
35.862179,26,491.492584
36.0,26,491.628875
-35.71,29,491.769545
38.736641,30,491.915409
-32.33,28,492.041527
-38.91,23,492.150382
32.626113,30,492.297071
33.0,30,492.43304
-36.0,32,492.569836
-32.78,26,492.6795
-41.52,30,492.813868
32.038328,34,492.966695
32.656604,33,493.117744
32.584615,39,493.293094
41.316498,19,493.38396
44.371209,25,493.500445
35.805054,54,493.739922
32.885196,29,493.875466
-32.56,29,494.017686
-32.88,28,494.158434
35.056537,29,494.300344
-32.77,37,494.488241
32.139683,39,494.67109
35.853186,34,494.830826
35.581301,24,494.940712
-38.04,33,495.101425
32.668874,28,495.230454
-35.88,32,495.385032
-41.47,20,495.491824
36.0,37,495.644991
38.822835,28,495.756017
38.977376,35,495.918462
35.120743,26,496.039049
35.30802,52,496.279545
32.012605,35,496.440197
41.505703,31,496.592888
32.040984,46,496.794688
-35.4,32,496.937197
-30.0,42,497.137578
-34.49,35,497.300256
-32.29,32,497.47226
32.585271,34,497.658149
33.0,23,497.767048
34.714657,28,497.892857
35.810811,26,498.002124
32.108949,32,498.157028
32.720588,22,498.265891
-32.6,28,498.40346
33.0,30,498.546503
-35.06,27,498.668033
47.937008,24,498.790387
32.624521,41,498.985812
32.658273,38,499.175331
-32.48,29,499.307989
-32.51,33,499.468452
-35.56,34,499.631087
38.178602,32,499.782846
-35.13,37,499.957649
32.80597,27,500.085258
-36.0,28,500.214462
-38.77,27,500.948241
37.483512,31,501.066607
41.233333,20,501.1673
41.591304,22,501.278833
41.122302,17,501.367341
35.133562,27,501.502939
34.649595,41,501.713758
-32.67,37,501.886875
32.144068,40,502.074115
32.275109,28,502.203675
-32.87,30,502.341561
35.503311,30,502.47981
36.0,34,502.637309
41.651064,22,502.744076
-38.51,27,502.861723
38.585551,32,503.018697
32.643505,36,503.190327
-38.57,28,503.320722
32.703488,31,503.468424
-32.86,31,503.613599
44.514925,27,503.743633
35.900735,28,503.873951
-33.0,34,504.047449
39.0,50,504.276768
38.570281,26,504.399638
38.533582,26,504.520174
-38.28,24,504.638459
-32.91,33,504.796366
33.0,24,504.908509
35.086207,43,505.125105
44.546296,25,505.247281
44.922078,28,505.393048
38.655556,32,505.552207
35.678344,24,505.661869
-35.58,24,505.778931
-36.0,30,505.921945
-41.53,21,506.022134
32.8125,33,506.172756
38.561706,33,506.32453
32.463576,29,506.456754
-35.61,28,506.583577
35.873684,28,506.712108
-35.37,28,506.847267
35.432234,30,506.956223
34.867393,29,507.087509
38.90458,23,507.190815
-36.0,21,507.287343
-33.0,35,507.455363
35.536496,28,507.582152
-35.71,27,507.700579
-35.71,29,507.833514
-39.0,24,507.945909
-38.42,24,508.051615
-36.0,30,508.183435
-35.27,55,508.428702
38.650641,31,508.563749
-32.15,38,508.724391
40.42182,22,508.824583
38.722433,34,508.966834
33.0,35,509.143255
35.662125,36,509.299797
-32.17,47,509.51118
-32.64,35,509.672232
44.537879,25,509.793462
-32.9,38,509.967405
-32.91,33,510.124343
36.0,32,510.282861
-35.71,27,510.405325
36.0,33,511.146761
32.256098,41,511.335563
35.152174,30,511.475713
37.547868,20,511.573488
35.407273,30,511.715506
-38.04,27,511.842273
-33.0,28,511.969534
-33.0,28,512.10723
37.532343,28,512.256552
38.555556,35,512.430755
-35.96,29,512.565133
41.296552,27,512.698947
-35.78,28,512.843069
36.0,29,512.981848
-42.0,19,513.064181
-36.0,37,513.242663
32.47619,32,513.388003
-35.02,27,513.520983
41.215753,25,513.635374
35.702811,31,513.775531
-32.29,44,513.981581
35.374468,33,514.140522
33.0,44,514.353869
-36.0,26,514.47081
35.202492,34,514.62663
-32.34,34,514.791466
41.176471,21,514.892108
-32.01,32,515.040121
35.496429,26,515.160449
35.747126,37,515.334249
-35.4,25,515.446905
-38.81,29,515.587635
-33.0,39,515.778682
41.90184,31,515.931524
40.812227,28,516.068073
-32.09,39,516.252185
32.740426,27,516.379587
41.397351,24,516.489358
41.296296,21,516.592178
-32.67,31,516.7341
-32.32,33,516.884718
35.5209,29,517.021781
-35.26,36,517.178862
32.505085,31,517.329276
32.668016,39,517.514161
37.663871,40,517.701613
-33.0,29,517.832708
38.555195,27,517.958971
35.362712,27,518.09987
32.17004,26,518.188465
36.0,33,518.290912
35.800781,26,518.403762
35.267081,30,518.55768
35.610932,30,518.689764
-35.22,28,518.815375
41.260563,16,518.894839
-35.57,27,519.020071
32.802956,25,519.150342
-32.78,29,519.245327
40.70744,31,519.397236
38.9,21,519.49863
38.791489,19,519.591791
38.191057,16,519.6699
35.900794,34,519.837006
33.0,22,519.944984
36.0,38,520.122114
35.134454,24,520.240175
-35.02,41,520.421691
32.5,41,521.218345
33.0,29,521.348626
32.842105,29,521.484988
35.620253,31,521.638072
38.677778,92,522.075941
32.268293,36,522.254848
32.471223,44,522.461214
-32.84,32,522.611597
32.661111,33,522.759091
-32.52,26,522.873856
35.6,36,523.048302
-38.33,23,523.155339
-39.0,25,523.256493
41.317343,35,523.414627
44.665584,26,523.542025
35.767123,24,523.65044
41.013793,26,523.77576
-30.0,31,523.912267
35.534351,32,524.062806
32.900383,43,524.261054
-32.25,42,524.451993
-38.22,23,524.551506
30.0,31,524.702232
-36.0,24,524.817038
35.447876,49,525.043287
38.124005,37,525.216844
32.307947,35,525.36529
39.0,30,525.50342
-33.0,31,525.644145
38.653465,26,525.76057
-35.81,28,525.885674
-36.0,27,526.017994
32.695513,30,526.155183
38.065574,24,526.272784
32.628788,38,526.451446
-38.18,22,526.562258
-36.0,24,526.680694
-35.25,27,526.814562
-35.25,37,526.996058
39.0,38,527.179901
33.0,28,527.312075
32.195556,30,527.445904
38.389091,23,527.55542
-35.91,30,527.687861
-36.0,30,527.828279
33.0,24,527.927479
-35.31,30,528.065169
-35.82,24,528.173648
35.218487,36,528.339002
35.257042,26,528.460925
32.332103,39,528.642202
37.19278,34,528.799567
44.686869,28,528.927814
38.546763,33,529.085573
32.291209,34,529.245259
33.0,29,529.379597
32.625984,31,529.523111
-36.0,106,530.010914
-33.0,24,530.120342
32.34717,27,530.243541
-32.1,32,530.385937
36.0,26,530.500375
37.537525,29,530.636678
35.592949,45,531.427749
-32.91,33,531.548587
32.119658,33,531.703451
34.919825,33,531.855071
-41.91,20,531.951947
-35.04,33,532.11259
-35.49,27,532.229382
40.922196,26,532.352054
-36.0,29,532.480953
-32.09,29,532.610022
32.801471,30,532.745581
35.42671,34,532.902725
32.506427,34,533.062085
-35.18,23,533.162765
32.256944,47,533.384676
38.583188,49,533.593968
40.533825,21,533.692585
32.346049,35,533.853472
32.1673,41,534.048412
32.399306,33,534.199369
-36.0,28,534.327328
32.219917,35,534.477727
-35.37,22,534.574732
39.0,31,534.716531
-35.03,32,534.859444
35.773585,73,535.190421
-35.41,29,535.331785
-35.55,36,535.491917
35.512605,38,535.657371
36.0,28,535.78334
43.383993,24,535.89639
-32.57,31,536.036644
-35.38,32,536.183658
32.858333,35,536.350595
44.02,23,536.453818
32.108209,33,536.606467
32.774306,31,536.742908
32.125475,44,536.937307
-32.19,32,537.084969
-35.6,34,537.237379
32.735099,28,537.365736
38.81749,31,537.517866
35.275261,32,537.641979
-35.24,60,537.914845
-35.4,31,538.057318
-33.0,32,538.208714
38.629032,24,538.325211
33.0,29,538.457919
38.2875,20,538.553883
-38.67,26,538.672235
38.435065,28,538.801188
35.402827,38,538.99945
-35.29,23,539.129173
-32.61,28,539.254341
38.774545,28,539.386604
34.902225,40,539.562841
32.056769,46,539.762856
35.60241,34,539.927682
-32.72,22,540.036815
37.299271,25,540.174175
-39.0,23,540.291857
39.0,24,540.401468
38.797619,25,540.520195
33.0,29,540.65758
38.80597,22,541.362912
38.055351,26,541.468047
39.0,22,541.571056
35.62963,26,541.692398
32.491639,27,541.812539
38.803636,34,541.969147
38.891304,36,542.141373
38.470597,46,542.352743
41.173333,26,542.481642
35.0375,30,542.646719
32.901408,26,542.747938
32.902041,31,542.870705
35.443609,33,543.01958
-36.0,34,543.180989
38.901587,22,543.284936
32.078358,29,543.421252
-35.21,38,543.607362
32.509025,31,543.754796
-32.16,40,543.952073
38.356,30,544.092506
42.0,33,544.243992
-35.25,26,544.364731
-32.39,34,544.51235
32.927273,31,544.658419
40.556753,43,544.861873
35.151815,29,544.99733
38.568254,34,545.141099
-35.83,27,545.263679
38.433071,37,545.434669
-35.55,26,545.550653
38.130282,27,545.676024
32.023179,38,545.829826
-38.3,31,545.972197
35.218182,39,546.149412
-39.0,26,546.26577
32.017804,38,546.440891
43.70616,22,546.542157
38.841155,31,546.682101
33.0,28,546.813038
35.464455,28,546.940976
39.0,26,547.065236
44.299528,28,547.197659
33.0,27,547.32026
-33.0,30,547.454332
41.902878,17,547.52922
33.0,34,547.685403
-41.03,49,547.895544
37.634898,40,548.08211
35.746622,44,548.305733
32.408537,47,548.533824
32.400697,30,548.68828
32.452471,26,548.820075
-33.0,30,548.951609
-32.16,114,549.478033
-35.34,29,549.652185
38.906897,73,550.021465
32.38806,42,550.244189
35.004167,24,550.361895
-38.05,27,550.489094
41.326087,24,550.602126
-35.59,22,550.703592
36.0,23,550.814012
-32.46,30,551.645485
-35.33,26,551.763365
-38.42,26,551.908539
-35.22,28,552.05538
32.2,32,552.220286
-33.0,26,552.347653
36.0,25,552.466436
-32.27,30,552.609903
-39.0,22,552.713678
-35.3,24,552.830326
33.0,40,553.021102
32.830128,29,553.159134
44.234414,21,553.267486
32.032051,31,553.41903
38.533048,31,553.57067
-35.03,35,553.743285
-32.56,33,553.912137
-35.65,26,554.032268
-33.0,28,554.171325
36.0,40,554.354685
-35.77,28,554.476295
32.308594,34,554.629205
33.0,32,554.775123
41.661597,23,554.882593
-33.0,25,554.996188
41.3,25,555.10927
35.902222,36,555.260001
32.38403,40,555.43543
-35.09,36,555.597544
-32.17,34,555.753897
38.153543,31,555.90716
-35.27,63,556.189081
32.664311,27,556.311641
32.906593,43,556.496117
41.606426,41,556.682063
39.0,55,556.936206
-32.91,33,557.080471
36.0,27,557.200124
32.75969,30,557.333618
38.050445,26,557.451369
41.070069,27,557.574718
-41.33,18,557.656505
38.143302,24,557.763028
35.895349,39,557.936591
41.822157,25,558.052778
32.725,40,558.230634
38.33146,34,558.391077
32.660377,26,558.53207
33.0,31,558.68258
-38.29,27,558.804785
35.054945,29,558.937325
34.311654,27,559.078676
35.025,30,559.209975
-44.44,20,559.291429
-32.05,31,559.438021
38.161654,28,559.572964
-32.36,33,559.738467
-32.03,38,559.934944
-35.23,31,560.085294
35.043636,31,560.21929
32.164179,29,560.355276
34.83904,31,560.491829
-36.0,18,560.582243
32.70442,40,560.766823
37.679689,26,560.883441
-32.26,35,561.043476
-44.6,20,561.136052
40.406683,34,561.879599
-38.91,26,561.972884
-30.0,32,562.118618
-32.97,34,562.25568
35.055556,29,562.391052
32.279835,31,562.533475
41.246914,31,562.683977
-41.62,26,562.809237
35.129693,36,562.967457
35.2875,30,563.110298
-35.63,24,563.216192
38.618182,31,563.362121
-32.15,36,563.534578
32.552727,29,563.670019
39.0,23,563.774382
32.380952,26,563.89951
-32.08,41,564.088113
37.741015,26,564.209142
33.0,33,564.360519
38.323636,29,564.490343
39.0,27,564.616673
35.509091,33,564.759627
-35.79,25,564.877599
30.0,34,565.034279
-38.55,31,565.186995
32.303279,33,565.335639
33.0,35,565.493045
-32.38,39,565.661693
32.701031,30,565.795802
-35.02,22,565.896886
32.809353,37,566.065256
35.328125,39,566.247616
36.0,20,566.335928
-32.22,33,566.48478
35.092715,24,566.594354
-35.61,43,566.801666
-32.59,37,566.976321
-36.0,27,570.72981
38.675241,22,570.822023
37.885362,32,570.970238
35.278169,25,571.081899
32.47678,43,571.277968
35.31746,36,571.443338
35.453901,29,571.574919
33.0,36,571.734774
-36.0,23,571.837977
41.664032,21,571.937213
-35.15,31,572.085074
33.0,29,572.217101
-32.23,27,572.343132
-33.0,30,572.470566
-32.06,32,572.613772
35.145763,27,572.736112
35.276094,63,573.021354
35.273778,37,573.189306
-32.22,33,573.336734
-38.24,23,573.441853
39.0,42,573.6278
-33.0,30,573.780657
39.0,34,573.931698
-38.27,23,574.033546
35.158273,27,574.147658
35.028807,25,574.258007
-35.54,28,574.383086
32.009259,29,574.50253
38.321824,30,574.616369
-41.28,21,575.317836
35.315106,30,575.444597
35.252149,55,575.693753
35.12406,27,575.818534
38.18212,39,575.99889
-35.31,27,576.121377
-32.12,32,576.269786
-35.02,135,576.820986
-33.0,34,576.979636
-35.14,30,577.116036
-32.63,33,577.265444
35.453237,37,577.438161
32.69338,26,577.557902
-35.76,38,577.745713
32.903226,39,577.91841
32.764085,28,578.047143
32.482866,39,578.228156
32.244526,36,578.393871
-33.0,37,578.57226
35.889262,46,578.781845
-33.0,37,578.954911
33.0,26,579.07174
38.012346,25,579.185782
41.511864,29,579.31906
32.761364,36,579.485137
-41.36,26,579.611335
32.630872,36,579.778602
32.231544,38,579.951853
-32.28,47,580.169215
-39.0,37,580.333369
-41.11,18,580.421468
36.0,27,580.537852
35.513308,41,580.70743
36.0,21,580.797126
35.236967,34,580.951165
-32.18,28,581.082564
-32.75,27,581.208312
40.687758,23,581.311572
-35.07,24,581.423525
-32.42,30,581.562522
-35.04,30,581.698005
-38.18,33,581.849865
-36.0,32,581.984419
-32.91,30,582.120957
-35.69,33,582.268168
36.0,27,582.388673
38.305369,30,582.524344
38.734483,33,582.680201
35.703557,29,582.806628
-32.74,30,582.935899
37.722539,30,583.069908
33.0,30,583.210947
32.228782,35,583.370873
-32.61,29,583.501168
-33.0,26,583.617893
44.136745,27,583.743508
-42.0,15,583.814975
44.409449,22,583.923084
38.247232,36,584.093921
38.643098,30,584.230622
-32.5,33,584.380227
-32.02,39,584.553007
-38.95,52,585.348191
35.72,28,585.470651
33.0,38,585.643443
38.257143,26,585.759671
-32.88,29,585.884509
32.794393,30,586.022019
-35.91,37,586.190953
-38.72,30,586.333996
-38.17,29,586.474511
-37.99,28,586.609726
33.0,30,586.747702
-32.29,23,586.838733
36.0,26,586.960833
-44.29,19,587.051747
32.767273,35,587.209799
35.457413,24,587.327049
36.0,29,587.470573
41.311927,26,587.596692
38.105919,31,587.743045
32.172549,26,587.860662
-35.34,34,588.031255
36.0,28,588.159056
34.120251,34,588.31818
38.69914,26,588.43935
43.810113,21,588.539122
-32.29,40,588.724742
38.21365,29,588.854635
35.628289,26,588.964339
37.663604,22,589.064017
38.15632,43,589.264139
-33.0,29,589.39819
-35.26,42,589.592609
-32.1,35,589.761164
-32.91,32,589.911613
-38.23,27,590.039581
44.274725,20,590.131364
38.559701,30,590.279832
36.0,27,590.408673
-32.03,36,590.585603
41.206678,40,590.767259
-33.0,30,590.898643
38.856698,25,591.006242
41.575439,22,591.106548
32.73064,67,591.418373
35.426593,27,591.5409
-35.7,28,591.669542
38.112829,32,591.819413
-35.01,28,591.943865
-32.42,29,592.074068
32.829861,23,592.178404
41.547529,20,592.27676
32.514019,41,592.469924
-35.77,32,592.615822
32.823308,83,592.992059
35.403774,26,593.115449
41.018315,33,593.274249
39.0,44,593.475895
-30.0,27,593.594916
35.207273,33,593.750177
-35.23,30,593.886994
42.0,21,593.988507
-32.78,31,594.126647
32.636029,38,594.294361
38.356115,22,594.39476
-32.43,44,595.198033
-35.43,31,595.288939
38.235294,32,595.437668
-35.36,34,595.601182
32.737037,28,595.734245
-32.15,31,595.874695
38.605911,24,595.986339
41.106299,29,596.127845
-33.0,35,596.288949
-32.44,32,596.436677
41.052211,28,596.569327
32.440741,31,596.719509
-36.0,20,596.812776
32.616236,36,596.978502
41.061093,30,597.114091
34.959181,24,597.224552
35.738499,27,597.34809
38.019902,31,597.488289
-35.9,32,597.635422
41.09854,27,597.76809
-30.0,35,597.935037
35.437008,25,598.053092
35.591281,30,598.191843
-32.16,31,598.335866
35.834081,33,598.492453
32.902439,43,598.696293
32.08,38,598.865213
-35.41,32,599.017567
38.87594,22,599.111365
38.703422,27,599.241758
38.159091,28,599.367233
-32.53,32,599.541521
-32.64,42,599.729177
33.0,28,599.860315
32.031034,34,600.027127
37.735371,28,600.1547
-33.0,37,600.334484
35.327974,48,600.546851
-33.0,27,600.66917
38.900735,24,600.781297
-35.55,34,600.935697
42.0,17,601.018177
-32.12,24,601.140361
41.378205,26,601.271963
32.647287,24,601.391926
-32.53,35,601.562274
41.370787,22,601.675264
32.27234,31,601.82137
32.204918,36,601.990587
35.509579,30,602.126634
-32.88,32,602.272854
41.168874,22,602.375678
-32.97,27,602.500862
-32.85,43,602.702943
32.003559,27,602.826192
35.625532,25,602.940902
-32.56,33,603.09631
36.0,27,603.22107
-41.29,19,603.314907
-33.0,36,603.477502
37.503965,31,603.62214
-32.32,23,603.71834
35.923077,34,603.873656
-32.43,36,604.048506
-38.27,18,604.128347
32.157407,29,604.259366
-30.0,30,604.394837
-32.21,31,604.535021
41.609756,19,604.619027
32.588679,28,605.339724
-33.0,28,605.439188
38.269373,27,605.571404
35.165563,28,605.695809
45.0,24,605.807573
41.777778,26,605.930133
-32.01,33,606.079385
38.773481,21,606.177391
-33.0,28,606.301159
32.768489,31,606.439939
33.0,37,606.61055
38.40873,28,606.739733
-35.3,25,606.855405
33.0,38,607.03217
35.016461,32,607.180752
-41.49,24,607.288523
35.384615,31,607.430258
38.477352,24,607.546041
-32.71,28,607.670091
44.742972,43,607.863293
38.546379,31,608.013322
38.208372,27,608.13508
-35.27,28,608.263764
-32.52,53,608.527893
35.775641,36,608.6949
32.458333,38,608.870435
42.0,23,608.979979
-32.76,32,609.127346
45.0,21,609.229512
-30.0,28,609.352792
37.524238,27,609.476958
38.16875,31,609.623275
35.344697,25,609.740162
36.0,36,609.912343
35.309091,29,610.046078
-35.22,21,610.143331
35.278195,34,610.309348
32.608491,27,610.432628
-32.68,37,610.611755
37.739003,42,610.813509
38.626761,26,610.936152
-30.0,31,611.078522
32.052265,34,611.233414
-35.65,24,611.341997
-32.39,38,611.508077
32.685619,39,611.68835
37.492664,28,611.822501
-35.34,31,611.971832
38.490566,22,612.075116
32.605911,28,612.202055
-32.1,35,612.371428
40.850117,27,612.492441
35.038023,26,612.609461
-36.0,27,612.730475
-35.78,24,612.835117
38.583969,26,612.939716
-32.78,29,613.075297
38.137975,32,613.226419
35.638889,29,613.375387
-32.91,31,613.491413
41.014545,31,613.640465
44.372624,20,613.737455
32.584746,39,613.914557
33.0,33,614.066938
33.0,36,614.240591
-33.0,43,614.428423
35.083077,46,614.649657
32.523077,30,615.376719
37.613813,26,615.470901
39.0,37,615.622565
-35.33,24,615.732271
41.118919,26,615.855729
40.878131,24,615.970764
-35.29,30,616.106943
32.352761,30,616.245732
-35.14,24,616.350641
40.58712,29,616.487252
32.964413,29,616.618279
-38.15,32,616.759315
32.03937,25,616.869327
32.448718,25,616.980336
38.236735,37,617.144026
-36.0,35,617.309276
38.534091,21,617.407959
38.350554,35,617.557338
35.386628,28,617.67717
41.723077,19,617.766063
36.0,31,617.895066
-44.34,20,617.985231
36.0,25,618.096013
32.337931,34,618.25199
32.410345,26,618.370682
32.688645,31,618.508545
32.349593,35,618.667647
35.899225,38,618.842929
38.588629,31,618.985437
38.9,27,619.10496
-36.0,28,619.225947
-35.43,34,619.388744
38.736655,25,619.4974
-38.47,24,619.606566
33.0,30,619.69966
38.62069,24,619.809669
36.0,38,619.988399
44.417683,17,620.071103
-32.13,36,620.229071
-33.0,34,620.376819
33.0,28,620.501462
39.0,30,620.632545
39.0,28,620.76114
-39.0,27,620.875365
-35.62,24,620.980102
35.679577,27,621.104262
36.0,31,621.244427
-41.03,23,621.355255
42.0,35,621.514257
32.631034,35,621.670197
-44.22,25,621.797059
35.035336,28,621.922161
41.938776,26,622.043649
38.059809,54,622.285624
33.0,30,622.417899
32.03321,35,622.57917
33.0,28,622.701819
38.757353,30,622.841808
-38.5,27,622.965788
32.08209,32,623.109793
-38.35,22,623.207298
-35.56,32,623.354602
35.806045,53,623.59846
38.285714,25,623.70595
35.597015,32,623.853858
41.298295,37,624.030317
33.0,25,624.141977
32.848889,28,624.267265
-32.38,37,624.435862
38.228137,39,625.20473
41.447183,23,625.311248
38.212687,24,625.419753
36.0,24,625.527116
32.498221,32,625.670744
32.327206,30,625.800582
38.487097,28,625.932679
35.746032,25,626.043109
36.0,27,626.163697
35.174074,28,626.28744
35.119205,31,626.435579
-38.03,21,626.528158
35.557447,24,626.638996
38.198529,25,626.753051
38.755814,18,626.836976
41.830769,29,626.967433
-32.81,36,627.128346
-33.0,30,627.264646
35.53271,35,627.424539
-35.57,34,627.582452
38.371336,26,627.701648
32.327974,37,627.859215
39.0,28,627.991652
-38.16,26,628.109891
40.78867,33,628.258438
-35.7,21,628.351217
-38.08,23,628.460553
35.437751,28,628.583831
32.387324,31,628.722871
-32.67,29,628.851731
32.206897,45,629.050079
-33.0,28,629.173527
41.142857,29,629.309359
38.606557,22,629.410019
41.003774,26,629.529979
38.900735,27,629.652158
37.797735,27,629.779784
-32.23,34,629.903251
33.0,26,630.016173
-33.0,30,630.156674
33.0,27,630.279968
35.315789,32,630.431471
-35.16,33,630.589592
32.841424,28,630.715132
39.0,25,630.831292
-32.37,36,630.997398
35.88961,38,631.163906
32.90106,34,631.313166
41.184028,22,631.411993
47.911647,21,631.511052
32.01083,31,631.648977
32.353909,29,631.778038
36.0,26,631.893803
38.509294,23,631.991997
-32.6,40,632.181366
33.0,35,632.337618
38.410596,31,632.479749
32.8,29,632.616405
38.057094,29,632.74858
-35.24,32,632.897277
33.0,25,633.016412
-35.4,23,633.117337
-38.7,107,633.607724
37.857724,31,633.748381
37.355932,23,633.852892
-38.51,20,633.945693
32.678322,63,634.230208
-35.41,105,635.261991
35.182156,31,635.405745
-32.91,31,635.548073
-32.27,32,635.691704
-38.79,30,635.823659
37.592152,30,635.96306
41.591111,16,636.030157
30.0,30,636.167622
33.0,29,636.298856
-32.11,38,636.468528
-32.19,41,636.656234
-32.88,32,636.801236
32.301282,24,636.910149
33.0,30,637.044461
32.387097,46,637.249238
-36.0,30,637.384898
-35.18,24,637.492992
41.514019,25,637.607878
43.210101,15,637.683227
33.0,29,637.814514
32.770563,24,637.9123
38.524725,31,638.06244
41.334507,20,638.155381
35.269565,25,638.284425
35.04797,35,638.447248
41.384615,26,638.572298
-32.49,28,638.699565
-33.0,46,638.916762
-33.0,25,639.030223
41.325743,24,639.143946
-32.21,25,639.259245
-32.73,33,639.420074
-36.0,36,639.584849
35.688356,43,639.783819
32.483395,40,639.964166
38.009346,41,640.150913
32.887417,33,640.311587
-30.0,48,640.527698
32.264615,41,640.716094
32.506135,37,640.890361
-38.87,31,641.040861
41.091255,28,641.1823
-33.0,31,641.325995
42.0,34,641.495692
-41.8,20,641.58933
36.0,25,641.705924
36.0,31,641.852848
32.003058,30,641.990382
35.36214,29,642.124987
-33.0,25,642.225742
38.373494,21,642.325433
-32.91,38,642.491449
34.616048,28,642.606483
35.576336,34,642.770407
35.627586,31,642.904177
30.0,29,643.031585
35.886207,30,643.164821
-32.59,23,643.272691
38.190031,28,643.399559
-32.56,33,643.554217
32.414449,30,643.688057
38.323308,30,643.826377
-35.31,47,644.039598
-32.06,33,644.185572
-38.32,33,644.296864
