#{"t_start": 1751257701.4948792, "env_id": "None"}
r,l,t
39.0,30,432.448615
44.71521,26,432.715105
35.624179,48,433.12438
41.511628,23,433.374124
47.212121,13,433.570814
41.442422,34,433.901422
44.624126,38,434.242158
-32.59,33,434.538242
39.0,44,434.925961
41.612903,24,435.178737
43.942412,25,435.436408
38.749023,44,435.843976
38.068182,32,436.132645
37.91675,30,436.422832
41.009962,34,436.735086
41.566978,36,437.075367
43.094106,33,437.38151
37.602219,32,437.682725
45.958924,32,437.988574
41.140794,24,438.235354
44.556196,34,438.554373
44.284053,33,438.86812
32.691358,45,439.257491
44.229191,31,439.550838
-33.0,58,440.079976
35.863309,36,440.400757
38.703696,48,440.808766
44.356309,22,441.066322
35.638889,29,441.357904
41.9,22,441.586822
41.323701,39,441.977749
-32.06,51,442.40346
41.096672,27,442.671533
38.139364,40,443.026783
42.0,33,443.331194
35.876543,35,443.664844
44.115672,34,443.973238
45.0,22,444.214549
37.375855,39,444.571449
44.239555,33,444.893684
44.329502,53,445.370481
46.8833,18,445.578486
41.411071,31,445.889738
-32.25,28,446.169776
-32.56,52,446.599659
47.72619,32,446.908624
42.0,25,447.169155
32.564,57,447.63741
-32.75,45,448.031234
42.0,25,448.283507
42.0,32,448.58865
42.0,24,448.845213
47.254545,17,449.046242
36.0,43,449.425618
41.096654,18,449.639865
47.489712,17,449.850979
44.072848,27,450.143156
47.505931,28,450.416034
32.6,46,450.812125
41.461268,29,451.109663
39.0,50,451.55386
40.956751,34,451.86567
41.874576,28,452.137486
44.353229,28,452.41329
36.0,42,452.782827
38.563177,26,453.042392
38.60106,39,453.393128
38.674797,25,453.638075
41.533898,41,454.017825
32.9375,44,454.398062
35.330612,48,454.812903
35.537791,29,455.091483
42.0,30,455.382102
36.0,55,455.857777
39.0,35,456.181417
41.19403,35,456.503547
35.022654,71,457.098974
38.900356,39,457.461662
-32.16,31,457.75499
44.495437,22,458.00081
39.0,41,458.3643
36.0,52,458.812104
38.606897,30,459.097627
41.05948,37,459.435541
35.781377,34,459.744632
44.802817,35,460.101398
35.549242,36,460.422624
37.653685,40,460.782518
35.247332,36,461.103029
35.872093,80,461.770005
39.0,34,462.092005
35.702206,46,462.509952
41.161227,26,462.776324
42.0,29,463.057844
36.0,34,463.368856
-30.0,29,463.661868
43.60924,32,463.964472
45.0,35,464.290878
44.077233,19,464.499731
40.684077,53,464.956551
44.691862,34,465.274066
