#{"t_start": 1751263735.6251817, "env_id": "None"}
r,l,t
37.721113,56,975.041344
-32.51,65,976.344893
-33.0,50,977.370499
-40.04,68,978.570216
40.164121,39,979.263406
-32.36,53,980.235966
40.273768,35,980.937955
32.80303,45,981.72132
-32.73,91,983.150298
38.078606,46,983.960608
37.986767,48,984.778922
36.0,39,985.459311
30.0,65,986.508704
-32.88,146,988.919612
34.177412,45,989.67133
32.487738,43,990.400645
32.032836,72,991.614587
35.044715,36,992.307739
35.511719,77,993.757502
35.248638,53,994.871876
-32.7,87,996.36776
40.478239,64,997.409889
-32.73,69,998.577302
46.85563,41,999.283516
45.864664,46,1000.090515
-37.53,56,1001.043714
-36.0,134,1003.179536
37.459278,30,1003.703769
-32.84,41,1004.418535
-32.62,48,1005.202364
37.172959,36,1005.817716
41.146732,49,1006.644579
34.597231,88,1008.042058
32.520548,44,1008.771093
38.193723,55,1009.796409
-32.81,90,1011.251424
35.442848,54,1012.149645
35.240157,42,1012.846283
38.344831,32,1013.399179
-32.52,93,1014.858551
32.547794,47,1015.610161
-33.0,67,1016.642686
-32.94,103,1018.266677
32.454545,83,1019.593677
32.119534,61,1020.615611
33.0,41,1021.296835
-32.46,55,1022.178384
40.048731,97,1023.708292
40.879261,46,1024.465022
37.633513,80,1025.787577
37.531993,62,1026.932385
-35.1,85,1028.362197
-33.0,65,1029.415005
35.299346,52,1030.244488
44.016944,29,1030.788502
46.71459,21,1031.189163
38.15124,47,1031.948255
35.667897,60,1032.899134
32.481366,38,1033.563608
35.181818,57,1034.472255
-34.72,83,1035.776966
35.766892,63,1036.82132
-35.71,87,1038.185532
32.021459,81,1039.514041
-33.0,124,1041.460815
32.447471,56,1042.354738
-32.01,57,1043.275119
35.599278,103,1044.965466
38.295682,41,1045.654559
-32.59,65,1046.733928
44.152941,45,1047.496493
38.316245,42,1048.188146
35.02423,49,1049.006092
-32.64,93,1050.439953
37.291029,40,1051.105101
42.777658,29,1051.620949
41.823729,25,1052.122049
43.989048,51,1053.034563
-38.1,56,1053.935188
39.514728,58,1054.893832
32.133106,50,1055.832124
46.567132,42,1056.713304
43.427682,36,1057.540356
32.652778,69,1058.943857
34.452595,64,1060.267657
34.496505,95,1062.213008
32.423841,49,1063.159453
35.208791,62,1064.337475
-35.31,53,1065.21256
38.533981,28,1065.709932
33.0,71,1066.868445
-38.33,78,1068.149785
43.286541,35,1068.763793
32.441281,87,1070.159346
35.674419,42,1070.87242
35.187739,42,1071.588421
-32.29,80,1072.900293
-35.59,50,1073.719042
-35.06,63,1074.74931
40.650381,44,1075.497373
41.180769,30,1076.036115
35.39755,52,1076.876024
38.744801,37,1077.506129
32.098814,37,1078.17502
32.313793,49,1078.981938
37.636136,81,1080.297347
35.532819,46,1081.094
44.223066,45,1081.867642
39.877407,25,1082.324321
38.390244,43,1083.06675
40.199316,61,1084.058118
40.652032,44,1084.812122
41.645946,35,1085.413106
43.811102,37,1086.077645
35.457337,43,1086.805185
38.759322,34,1087.385666
34.598987,78,1088.657447
-35.1,54,1089.541557
35.080443,90,1090.986602
-35.04,42,1091.713674
33.0,36,1092.333645
43.393955,49,1093.161054
-36.9,50,1094.016318
32.610329,43,1094.735454
35.408617,33,1095.310889
46.009488,35,1095.905541
38.877149,39,1096.614294
-32.59,75,1097.825595
-36.0,97,1099.326195
-33.0,74,1100.533668
-32.87,37,1101.16508
32.97205,121,1103.10081
42.549181,52,1103.945978
40.467279,49,1104.758516
37.890199,53,1105.642409
35.833333,39,1106.308605
38.890845,37,1106.963249
32.41637,87,1108.35212
37.814216,54,1109.2377
-32.08,84,1110.578129
-32.21,63,1111.593983
35.757097,78,1112.895502
35.014545,37,1113.555523
38.241784,57,1114.489955
-32.17,81,1115.845823
-35.31,35,1116.443225
-32.33,49,1117.236119
40.408301,60,1118.205666
34.926983,59,1119.199757
41.343325,28,1119.706176
32.348276,89,1121.157976
41.165517,38,1121.807329
34.499231,121,1123.80326
38.454225,58,1124.743021
40.419517,62,1125.742205
43.092272,48,1126.571927
-35.38,65,1127.612062
32.933673,46,1128.372563
33.0,44,1129.13861
37.432946,63,1130.139369
32.551095,44,1130.979108
38.246947,75,1132.443469
32.027875,50,1133.454794
33.0,55,1134.493749
39.0,33,1135.125297
-32.77,74,1136.251866
34.916582,55,1137.101959
-32.69,68,1138.287287
-35.39,54,1139.344202
40.165518,50,1140.372971
40.350969,54,1141.461904
-33.0,59,1142.5305
39.965128,52,1143.412208
35.05036,54,1144.447787
-32.92,76,1145.723716
38.713115,73,1146.867034
35.693141,79,1148.124275
40.880312,36,1148.74369
-35.39,64,1149.83338
44.125632,36,1150.405828
41.702929,39,1151.038861
-37.88,58,1151.934496
-32.75,47,1152.665481
34.826965,77,1153.836126
44.036362,72,1154.87154
-39.69,52,1155.60177
35.563707,44,1156.346385
40.917949,48,1157.093957
-37.95,41,1157.746679
47.575092,22,1158.127682
38.432262,52,1158.906844
44.336493,29,1159.357768
43.451794,32,1159.849194
44.589928,23,1160.223399
40.300103,28,1160.665253
40.63182,38,1161.282393
41.015512,42,1161.907577
40.828526,23,1162.291375
37.950967,63,1163.21998
40.07085,62,1164.198525
33.0,90,1165.582721
47.426357,15,1165.928081
32.746398,56,1166.869057
39.0,52,1167.824855
-32.35,56,1168.720191
41.75,24,1169.198143
32.456274,59,1170.08576
37.982466,47,1170.774129
-32.52,45,1171.467529
38.655518,98,1173.045668
38.60596,42,1173.755626
35.276119,62,1174.766666
38.280632,45,1175.475446
-34.78,47,1176.219925
43.009019,64,1177.193082
-32.38,72,1178.275469
38.715827,38,1178.879066
40.52348,48,1179.622834
37.96596,66,1180.648826
47.936441,33,1181.183691
32.946667,57,1182.073525
-35.86,102,1183.622596
45.0,32,1184.141812
32.740331,78,1185.291556
41.605839,68,1186.390199
40.391967,52,1187.211826
-32.19,58,1188.068459
43.770967,48,1188.883095
-32.86,67,1189.893582
-35.2,60,1190.857881
-40.65,67,1191.92173
-34.38,66,1192.971026
-32.62,93,1194.270993
-34.85,45,1194.925453
38.525438,51,1195.682409
38.61745,30,1198.972095
-34.54,63,1199.927035
37.427425,46,1200.648834
35.03125,58,1201.505483
-32.42,46,1202.198077
32.925267,46,1202.920741
33.0,93,1204.233774
32.255973,52,1205.045846
-32.08,42,1205.70624
36.809699,67,1206.634315
47.616034,20,1206.98124
40.831266,55,1207.907063
35.510592,53,1208.731625
32.071174,45,1209.437359
-35.22,115,1211.232819
41.75265,36,1211.79955
43.576983,30,1212.221025
32.251799,60,1213.104633
-41.05,90,1214.255218
44.160725,31,1214.689696
35.508753,54,1215.403899
39.0,32,1215.838824
41.9,33,1216.290519
-37.52,74,1217.188307
40.517331,48,1217.79433
38.358511,40,1218.375921
40.879104,34,1218.839599
-40.18,73,1219.72859
37.301313,52,1220.398173
38.309764,37,1220.91317
-34.89,104,1222.145447
38.422481,44,1222.745264
43.57416,29,1223.154959
-32.67,71,1224.00403
-32.47,41,1224.528016
34.808942,28,1224.931052
40.572663,62,1225.710446
37.751457,40,1226.221454
-32.08,66,1227.030265
-33.0,92,1228.13616
44.065891,20,1228.442625
34.834862,42,1228.992589
-32.47,128,1230.481443
40.992374,28,1230.870379
37.610946,71,1231.746433
32.503876,137,1233.638884
34.85772,54,1234.294277
38.762821,42,1234.862614
43.865866,43,1235.495898
-32.23,50,1236.162387
-32.2,46,1236.757881
-37.99,49,1237.397386
32.358268,90,1238.462299
30.0,57,1239.173979
-32.35,63,1239.965919
35.066946,52,1240.648731
-32.63,58,1241.350664
37.875163,54,1242.015659
32.448669,86,1243.097397
43.598545,54,1243.790642
35.493333,46,1244.411064
43.221703,49,1245.05953
-39.04,67,1245.867241
32.234899,45,1246.427399
41.18894,53,1247.087852
-34.39,48,1247.706373
-32.38,56,1248.401517
38.380139,31,1248.826591
40.739155,41,1249.357256
-32.33,64,1250.162011
-32.33,63,1250.957458
-35.53,54,1251.619549
41.418519,32,1252.054482
32.548822,46,1252.662447
38.300613,76,1253.586401
32.487085,51,1254.222195
43.876525,43,1254.785003
32.393574,74,1255.693202
-35.5,48,1256.288268
44.260957,21,1256.606078
-42.22,46,1257.193303
-34.56,54,1257.878083
32.438356,119,1259.329644
35.293233,46,1259.935867
32.128906,57,1260.653092
-32.66,60,1261.42087
37.566017,40,1261.954472
-32.95,47,1262.593655
-34.31,42,1263.168339
-37.34,55,1263.897043
-37.9,130,1265.583526
35.189922,50,1266.24879
35.113628,43,1266.83669
47.736434,15,1267.085512
35.385906,49,1267.732657
32.292683,50,1268.459456
32.785235,85,1269.627742
43.86774,19,1269.932578
44.409283,21,1270.242679
-40.81,70,1271.147501
48.0,19,1271.482407
-32.53,54,1272.179716
39.445496,38,1272.743611
32.680147,48,1273.422108
44.748193,29,1273.858799
33.0,71,1274.796703
38.696319,76,1275.995151
32.229572,47,1276.717488
39.798865,42,1277.291728
33.0,58,1278.135024
40.772541,38,1278.649118
41.695804,30,1279.111961
40.473614,59,1279.955532
38.029721,72,1280.978459
-32.46,42,1281.662866
-32.27,74,1282.739666
-35.75,62,1283.70571
32.288136,31,1284.198716
46.313385,29,1284.665018
38.043379,43,1285.390555
-32.06,69,1286.434522
32.35743,71,1287.55582
32.319853,58,1288.393087
38.953923,58,1289.294654
32.259124,39,1289.871942
41.017818,35,1290.433376
34.82254,66,1291.359628
35.517361,70,1292.332276
34.621656,43,1292.986718
36.0,44,1293.658369
36.0,45,1294.316277
40.888568,76,1295.485656
38.136826,50,1296.281078
43.183405,20,1296.672525
32.145522,96,1298.129174
39.0,58,1299.0412
-33.0,83,1300.296003
35.878595,63,1301.254629
-35.73,55,1302.044338
38.546875,31,1302.525216
43.362767,36,1303.090918
32.856618,55,1303.936343
39.614349,65,1304.879833
-32.04,60,1305.718621
-32.71,35,1306.265365
35.341549,44,1306.900334
40.046743,39,1307.496592
-33.0,93,1308.776507
-32.16,57,1309.570276
37.736109,62,1310.432972
-32.27,61,1311.289856
35.252627,95,1312.709595
38.462823,33,1313.218566
41.221124,47,1313.932891
-35.49,74,1314.927033
43.519806,27,1315.357577
-32.66,34,1315.865797
-33.0,123,1317.473529
-35.03,36,1318.015215
43.740696,29,1318.461913
44.457018,62,1319.333261
38.039025,47,1320.063571
-32.7,75,1321.499953
40.469502,42,1322.233361
-35.21,49,1323.181803
40.051573,42,1323.851827
-32.35,28,1324.237177
33.0,60,1325.0518
34.901977,51,1325.81007
39.248658,46,1326.460416
37.455818,99,1327.923116
37.804615,40,1328.687403
39.661544,45,1329.420846
43.297134,74,1330.423292
32.524476,37,1331.017118
32.654412,70,1332.017364
46.543085,37,1332.59396
40.125949,60,1333.509671
38.163823,42,1334.206554
32.790614,51,1334.933211
-33.0,51,1335.680135
42.0,32,1336.185167
35.654305,73,1337.251581
45.0,14,1337.515088
40.524783,32,1338.042153
-33.0,91,1339.328478
33.0,71,1340.381335
43.741096,57,1341.273172
38.361789,52,1342.060827
32.367403,65,1343.000615
